time,cyklisté,chodci
Jundrov,,Libušino Údolí,Jundrov
2020-06-24 13:00,5783,4189,4658,3313
2020-06-24 14:00,5783,4189,4658,3313
2020-06-24 15:00,5783,4189,4658,3313
2020-06-24 16:00,5783,4189,4658,3313
2020-06-24 17:00,5783,4189,4658,3313
2020-06-24 18:00,5783,4189,4658,3313
2020-06-24 19:00,5783,4189,4658,3313
2020-06-24 20:00,5783,4189,4658,3313
2020-06-24 21:00,5783,4189,4658,3313
2020-06-24 22:00,5783,4189,4658,3313
2020-06-24 23:00,5788,4193,4671,3313
2020-06-25 00:00,5795,4195,4673,3317
2020-06-25 01:00,5796,4195,4675,3317
2020-06-25 02:00,5796,4195,4675,3317
2020-06-25 03:00,5796,4195,4675,3317
2020-06-25 04:00,5796,4195,4675,3317
2020-06-25 05:00,5796,4195,4675,3318
2020-06-25 06:00,5796,4195,4675,3318
2020-06-25 07:00,5796,4195,4675,3318
2020-06-25 08:00,5796,4195,4675,3318
2020-06-25 09:00,5796,4195,4675,3318
2020-06-25 10:00,5796,4195,4675,3318
2020-06-25 11:00,5796,4195,4675,3318
2020-06-25 12:00,5796,4195,4675,3318
2020-06-25 13:00,5836,4216,4708,3345
2020-06-25 14:00,5871,4222,4737,3349
2020-06-25 15:00,5930,4227,4764,3352
2020-06-25 16:00,5990,4240,4810,3357
2020-06-25 17:00,6137,4257,4883,3366
2020-06-25 18:00,6282,4281,4968,3387
2020-06-25 19:00,6440,4326,5083,3438
2020-06-25 20:00,6565,4358,5176,3462
2020-06-25 21:00,6646,4395,5249,3487
2020-06-25 22:00,6684,4417,5322,3501
2020-06-25 23:00,6705,4423,5331,3509
2020-06-26 00:00,6717,4425,5348,3510
2020-06-26 01:00,6719,4434,5350,3512
2020-06-26 02:00,6719,4435,5352,3512
2020-06-26 03:00,6719,4435,5352,3512
2020-06-26 04:00,6719,4435,5352,3512
2020-06-26 05:00,6719,4435,5352,3512
2020-06-26 06:00,6722,4435,5353,3512
2020-06-26 07:00,6723,4436,5364,3512
2020-06-26 08:00,6726,4436,5382,3515
2020-06-26 09:00,6729,4437,5395,3518
2020-06-26 10:00,6732,4439,5417,3520
2020-06-26 11:00,6736,4441,5426,3521
2020-06-26 12:00,6744,4449,5430,3524
2020-06-26 14:00,6766,4463,5449,3539
2020-06-26 15:00,6779,4471,5459,3542
2020-06-26 16:00,6907,4480,5499,3545
2020-06-26 17:00,6950,4489,5513,3565
2020-06-26 18:00,7013,4500,5565,3579
2020-06-26 19:00,7013,4500,5565,3579
2020-06-26 20:00,7013,4500,5565,3579
2020-06-26 21:00,7013,4500,5565,3579
2020-06-26 22:00,7013,4500,5565,3579
2020-06-26 23:00,7017,4506,5567,3579
2020-06-27 00:00,7022,4508,5570,3584
2020-06-27 01:00,7023,4510,5572,3586
2020-06-27 02:00,7024,4513,5572,3586
2020-06-27 03:00,7024,4513,5572,3586
2020-06-27 04:00,7024,4514,5572,3586
2020-06-27 05:00,7025,4515,5572,3586
2020-06-27 06:00,7025,4516,5573,3588
2020-06-27 07:00,7027,4516,5579,3588
2020-06-27 08:00,7032,4518,5584,3591
2020-06-27 09:00,7032,4518,5584,3591
2020-06-27 10:00,7032,4518,5584,3591
2020-06-27 11:00,7032,4518,5584,3591
2020-06-27 12:00,7032,4518,5584,3591
2020-06-27 13:00,7032,4518,5584,3591
2020-06-27 14:00,7032,4518,5584,3591
2020-06-27 15:00,7032,4518,5584,3591
2020-06-27 16:00,7032,4518,5584,3591
2020-06-27 17:00,7032,4518,5584,3591
2020-06-27 18:00,7032,4518,5584,3591
2020-06-27 19:00,7032,4518,5584,3591
2020-06-27 20:00,7032,4518,5584,3591
2020-06-27 21:00,7032,4518,5584,3591
2020-06-27 22:00,7032,4518,5584,3591
2020-06-27 23:00,7044,4523,5598,3598
2020-06-28 00:00,7047,4524,5600,3601
2020-06-28 01:00,7050,4525,5602,3602
2020-06-28 02:00,7052,4526,5603,3602
2020-06-28 03:00,7053,4526,5603,3602
2020-06-28 04:00,7054,4526,5603,3602
2020-06-28 05:00,7054,4526,5603,3602
2020-06-28 06:00,7054,4526,5603,3602
2020-06-28 07:00,7054,4526,5603,3602
2020-06-28 08:00,7054,4526,5603,3602
2020-06-28 09:00,7054,4526,5603,3602
2020-06-28 10:00,7054,4526,5603,3602
2020-06-28 11:00,7054,4526,5603,3602
2020-06-28 12:00,7054,4526,5603,3602
2020-06-28 13:00,7054,4526,5603,3602
2020-06-28 14:00,7054,4526,5603,3602
2020-06-28 15:00,7054,4526,5603,3602
2020-06-28 16:00,7054,4526,5603,3602
2020-06-28 17:00,7054,4526,5603,3602
2020-06-28 18:00,7054,4526,5603,3602
2020-06-28 19:00,7054,4526,5603,3602
2020-06-28 20:00,7054,4526,5603,3602
2020-06-28 21:00,7054,4526,5603,3602
2020-06-28 22:00,7054,4526,5603,3602
2020-06-28 23:00,7061,4529,5619,3605
2020-06-29 00:00,7063,4531,5624,3608
2020-06-29 01:00,7063,4531,5624,3608
2020-06-29 02:00,7063,4531,5624,3608
2020-06-29 03:00,7063,4531,5624,3609
2020-06-29 04:00,7063,4531,5624,3609
2020-06-29 05:00,7063,4531,5624,3609
2020-06-29 06:00,7063,4531,5624,3609
2020-06-29 07:00,7063,4531,5624,3609
2020-06-29 08:00,7063,4531,5624,3609
2020-06-29 09:00,7063,4531,5624,3609
2020-06-29 10:00,7063,4531,5624,3609
2020-06-29 11:00,7063,4531,5624,3609
2020-06-29 12:00,7064,4532,5627,3611
2020-06-29 13:00,7064,4532,5627,3611
2020-06-29 14:00,7064,4532,5627,3611
2020-06-29 15:00,7064,4532,5627,3611
2020-06-29 16:00,7064,4532,5627,3611
2020-06-29 17:00,7064,4532,5627,3611
2020-06-29 19:00,7064,4532,5627,3611
2020-06-29 20:00,7064,4532,5627,3611
2020-06-29 21:00,7064,4532,5627,3611
2020-06-29 22:00,7064,4532,5627,3611
2020-06-29 23:00,7068,4538,5637,3621
2020-06-30 00:00,7068,4541,5642,3622
2020-06-30 01:00,7069,4542,5642,3622
2020-06-30 02:00,7070,4542,5642,3623
2020-06-30 03:00,7070,4542,5642,3623
2020-06-30 05:00,7071,4542,5643,3623
2020-06-30 06:00,7074,4543,5649,3623
2020-06-30 07:00,7080,4543,5688,3623
2020-06-30 08:00,7103,4546,5782,3629
2020-06-30 09:00,7153,4551,5888,3638
2020-06-30 10:00,7186,4558,5974,3642
2020-06-30 11:00,7205,4561,6034,3645
2020-06-30 12:00,7233,4566,6070,3649
2020-06-30 13:00,7233,4566,6070,3649
2020-06-30 14:00,7233,4566,6070,3649
2020-06-30 15:00,7233,4566,6070,3649
2020-06-30 16:00,7246,4576,6083,3666
2020-06-30 17:00,7246,4576,6083,3666
2020-06-30 18:00,7246,4576,6083,3666
2020-06-30 19:00,7246,4576,6083,3666
2020-06-30 20:00,7246,4576,6083,3666
2020-06-30 21:00,7246,4576,6083,3666
2020-06-30 22:00,7246,4576,6083,3666
2020-06-30 23:00,7333,4598,6130,3690
2020-07-01 00:00,7348,4604,6137,3693
2020-07-01 01:00,7350,4604,6140,3695
2020-07-01 02:00,7352,4604,6140,3695
2020-07-01 03:00,7354,4604,6140,3695
2020-07-01 04:00,7354,4604,6141,3695
2020-07-01 05:00,7355,4604,6141,3695
2020-07-01 06:00,7358,4605,6149,3695
2020-07-01 07:00,7367,4606,6183,3696
2020-07-01 08:00,7392,4615,6316,3699
2020-07-01 09:00,7448,4616,6427,3705
2020-07-01 10:00,7482,4617,6505,3708
2020-07-01 11:00,7509,4621,6572,3713
2020-07-01 12:00,7534,4644,6612,3724
2020-07-01 13:00,7534,4644,6612,3724
2020-07-01 14:00,7607,4655,6673,3731
2020-07-01 15:00,7653,4661,6695,3735
2020-07-01 16:00,7653,4661,6695,3735
2020-07-01 17:00,7653,4661,6695,3735
2020-07-01 18:00,7653,4661,6695,3735
2020-07-01 19:00,7653,4661,6695,3735
2020-07-01 20:00,7653,4661,6695,3735
2020-07-01 21:00,7653,4661,6695,3735
2020-07-01 22:00,7653,4661,6695,3735
2020-07-01 23:00,7679,4664,6734,3740
2020-07-02 00:00,7686,4664,6748,3741
2020-07-02 01:00,7687,4665,6750,3741
2020-07-02 02:00,7688,4666,6750,3741
2020-07-02 03:00,7688,4667,6750,3741
2020-07-02 04:00,7688,4667,6751,3741
2020-07-02 05:00,7688,4668,6751,3743
2020-07-02 06:00,7692,4668,6756,3743
2020-07-02 07:00,7696,4668,6768,3743
2020-07-02 08:00,7722,4673,6845,3744
2020-07-02 09:00,7755,4676,6917,3747
2020-07-02 10:00,7783,4681,6986,3755
2020-07-02 11:00,7803,4690,7026,3766
2020-07-02 12:00,7824,4702,7051,3770
2020-07-02 13:00,7852,4707,7072,3774
2020-07-02 14:00,7870,4711,7097,3775
2020-07-02 15:00,7900,4714,7116,3779
2020-07-02 16:00,7904,4718,7116,3779
2020-07-02 17:00,7904,4718,7116,3779
2020-07-02 18:00,7904,4718,7116,3779
2020-07-02 19:00,7904,4718,7116,3779
2020-07-02 20:00,7904,4718,7116,3779
2020-07-02 21:00,7904,4718,7116,3779
2020-07-02 22:00,7904,4718,7116,3779
2020-07-02 23:00,7920,4726,7118,3782
2020-07-03 00:00,7923,4728,7126,3783
2020-07-03 01:00,7923,4729,7129,3784
2020-07-03 02:00,7923,4729,7130,3784
2020-07-03 03:00,7923,4729,7131,3784
2020-07-03 04:00,7923,4729,7132,3784
2020-07-03 05:00,7923,4729,7132,3784
2020-07-03 06:00,7926,4729,7134,3784
2020-07-03 07:00,7930,4732,7155,3787
2020-07-03 08:00,7945,4734,7218,3790
2020-07-03 09:00,7969,4736,7265,3796
2020-07-03 10:00,7980,4737,7289,3802
2020-07-03 11:00,7983,4737,7296,3803
2020-07-03 12:00,7993,4743,7303,3812
2020-07-03 13:00,8003,4747,7317,3813
2020-07-03 14:00,8015,4751,7338,3818
2020-07-03 15:00,8037,4777,7368,3843
2020-07-03 16:00,8093,4781,7386,3844
2020-07-03 17:00,8178,4789,7437,3846
2020-07-03 18:00,8275,4804,7493,3855
2020-07-03 19:00,8392,4817,7577,3869
2020-07-03 20:00,8463,4831,7647,3882
2020-07-03 21:00,8516,4841,7703,3892
2020-07-03 22:00,8547,4856,7755,3902
2020-07-03 23:00,8562,4857,7770,3906
2020-07-04 00:00,8566,4858,7778,3908
2020-07-04 01:00,8568,4859,7778,3908
2020-07-04 02:00,8570,4859,7778,3908
2020-07-04 03:00,8570,4859,7779,3909
2020-07-04 04:00,8570,4859,7779,3909
2020-07-04 05:00,8570,4859,7779,3909
2020-07-04 06:00,8570,4859,7780,3909
2020-07-04 07:00,8570,4860,7784,3911
2020-07-04 08:00,8578,4867,7796,3914
2020-07-04 09:00,8588,4875,7811,3924
2020-07-04 10:00,8609,4882,7835,3929
2020-07-04 11:00,8640,4887,7878,3935
2020-07-04 12:00,8715,4897,7943,3945
2020-07-04 13:00,8780,4909,7987,3952
2020-07-04 14:00,8866,4915,8052,3955
2020-07-04 15:00,8935,4927,8095,3961
2020-07-04 16:00,9007,4933,8163,3965
2020-07-04 17:00,9084,4939,8222,3965
2020-07-04 18:00,9150,4946,8290,3983
2020-07-04 19:00,9199,4952,8364,3991
2020-07-04 20:00,9278,4959,8455,3997
2020-07-04 21:00,9313,4965,8529,4011
2020-07-04 23:00,9356,4978,8604,4021
2020-07-05 00:00,9358,4980,8612,4021
2020-07-05 01:00,9358,4980,8612,4021
2020-07-05 02:00,9358,4980,8612,4021
2020-07-05 03:00,9358,4980,8612,4021
2020-07-05 04:00,9358,4980,8612,4021
2020-07-05 05:00,9358,4980,8612,4021
2020-07-05 06:00,9358,4980,8612,4021
2020-07-05 07:00,9358,4980,8618,4021
2020-07-05 08:00,9361,4991,8626,4024
2020-07-05 09:00,9363,4994,8642,4034
2020-07-05 10:00,9387,5002,8668,4043
2020-07-05 11:00,9440,5011,8718,4053
2020-07-05 12:00,9517,5018,8794,4054
2020-07-05 13:00,9596,5026,8824,4055
2020-07-05 14:00,9666,5030,8863,4056
2020-07-05 15:00,9732,5040,8943,4058
2020-07-05 16:00,9784,5044,9004,4062
2020-07-05 17:00,9850,5053,9080,4064
2020-07-05 18:00,9880,5057,9097,4066
2020-07-05 19:00,9880,5057,9097,4066
2020-07-05 20:00,9880,5057,9097,4066
2020-07-05 21:00,9880,5057,9097,4066
2020-07-05 22:00,9880,5057,9097,4066
2020-07-05 23:00,9880,5057,9097,4066
2020-07-06 00:00,9880,5057,9097,4066
2020-07-06 01:00,9880,5057,9097,4066
2020-07-06 02:00,9880,5057,9097,4066
2020-07-06 03:00,9880,5057,9097,4066
2020-07-06 04:00,9880,5057,9097,4066
2020-07-06 05:00,9880,5057,9097,4066
2020-07-06 06:00,9880,5057,9097,4066
2020-07-06 07:00,9880,5057,9097,4066
2020-07-06 08:00,9880,5057,9097,4066
2020-07-06 09:00,9880,5057,9097,4066
2020-07-06 10:00,9880,5057,9097,4066
2020-07-06 11:00,9880,5057,9097,4066
2020-07-06 12:00,9880,5057,9097,4066
2020-07-06 13:00,9880,5057,9097,4066
2020-07-06 14:00,9880,5057,9097,4066
2020-07-06 15:00,9880,5057,9097,4066
2020-07-06 16:00,9880,5057,9097,4066
2020-07-06 17:00,9880,5057,9097,4066
2020-07-06 18:00,9880,5057,9097,4066
2020-07-06 19:00,9880,5057,9097,4066
2020-07-06 20:00,9880,5057,9097,4066
2020-07-06 21:00,9880,5057,9097,4066
2020-07-06 22:00,9880,5057,9097,4066
2020-07-06 23:00,9880,5057,9097,4066
2020-07-07 00:00,9880,5057,9097,4066
2020-07-07 01:00,9880,5057,9097,4066
2020-07-07 03:00,9880,5057,9097,4066
2020-07-07 04:00,9880,5057,9097,4066
2020-07-07 05:00,9880,5057,9097,4066
2020-07-07 06:00,9880,5057,9097,4066
2020-07-07 07:00,9880,5057,9097,4066
2020-07-07 08:00,9880,5057,9097,4066
2020-07-07 09:00,9880,5057,9097,4066
2020-07-07 10:00,9919,5068,9130,4091
2020-07-07 11:00,9937,5077,9161,4099
2020-07-07 12:00,9956,5092,9183,4121
2020-07-07 13:00,9985,5126,9214,4135
2020-07-07 14:00,10003,5141,9238,4139
2020-07-07 15:00,10028,5148,9254,4141
2020-07-07 16:00,10074,5153,9286,4147
2020-07-07 17:00,10179,5168,9361,4153
2020-07-07 18:00,10301,5180,9418,4160
2020-07-07 19:00,10423,5206,9477,4189
2020-07-07 20:00,10555,5243,9537,4211
2020-07-07 21:00,10555,5243,9537,4211
2020-07-07 22:00,10594,5256,9575,4217
2020-07-07 23:00,10611,5263,9598,4223
2020-07-08 00:00,10617,5263,9608,4223
2020-07-08 01:00,10619,5263,9611,4223
2020-07-08 02:00,10619,5263,9611,4223
2020-07-08 03:00,10619,5263,9611,4223
2020-07-08 04:00,10620,5263,9611,4223
2020-07-08 05:00,10620,5263,9611,4223
2020-07-08 06:00,10622,5263,9614,4223
2020-07-08 07:00,10623,5265,9637,4224
2020-07-08 08:00,10647,5270,9731,4231
2020-07-08 09:00,10676,5274,9818,4235
2020-07-08 10:00,10702,5279,9886,4252
2020-07-08 11:00,10733,5286,9930,4261
2020-07-08 12:00,10764,5304,9968,4278
2020-07-08 13:00,10785,5318,9999,4291
2020-07-08 14:00,10810,5330,10031,4294
2020-07-08 15:00,10838,5336,10072,4301
2020-07-08 16:00,10838,5336,10072,4301
2020-07-08 17:00,10945,5341,10124,4307
2020-07-08 18:00,11100,5356,10212,4320
2020-07-08 19:00,11203,5387,10314,4352
2020-07-08 20:00,11274,5404,10363,4363
2020-07-08 21:00,11309,5417,10386,4369
2020-07-08 22:00,11323,5417,10400,4369
2020-07-08 23:00,11329,5418,10406,4369
2020-07-09 00:00,11333,5418,10406,4370
2020-07-09 01:00,11335,5419,10407,4370
2020-07-09 02:00,11336,5419,10407,4370
2020-07-09 03:00,11336,5419,10407,4370
2020-07-09 04:00,11336,5419,10407,4370
2020-07-09 05:00,11336,5419,10407,4370
2020-07-09 06:00,11338,5420,10410,4371
2020-07-09 07:00,11342,5421,10424,4374
2020-07-09 08:00,11357,5424,10488,4379
2020-07-09 09:00,11381,5427,10559,4383
2020-07-09 10:00,11399,5435,10611,4396
2020-07-09 11:00,11420,5441,10630,4400
2020-07-09 12:00,11429,5446,10654,4406
2020-07-09 13:00,11449,5454,10675,4417
2020-07-09 14:00,11472,5456,10692,4423
2020-07-09 15:00,11493,5464,10706,4454
2020-07-09 16:00,11548,5467,10751,4456
2020-07-09 17:00,11632,5478,10803,4458
2020-07-09 18:00,11735,5497,10858,4466
2020-07-09 19:00,11857,5519,10940,4498
2020-07-09 20:00,11949,5539,11004,4512
2020-07-09 21:00,12029,5586,11070,4527
2020-07-09 22:00,12066,5593,11112,4550
2020-07-09 23:00,12080,5597,11135,4556
2020-07-10 00:00,12085,5597,11147,4557
2020-07-10 01:00,12089,5597,11149,4557
2020-07-10 02:00,12089,5597,11149,4557
2020-07-10 03:00,12090,5597,11149,4558
2020-07-10 04:00,12090,5597,11149,4558
2020-07-10 05:00,12090,5599,11149,4558
2020-07-10 06:00,12090,5599,11153,4558
2020-07-10 07:00,12094,5600,11182,4560
2020-07-10 08:00,12112,5604,11271,4564
2020-07-10 09:00,12146,5608,11343,4570
2020-07-10 10:00,12174,5615,11413,4574
2020-07-10 11:00,12192,5618,11442,4574
2020-07-10 12:00,12217,5628,11475,4576
2020-07-10 13:00,12253,5629,11512,4578
2020-07-10 14:00,12301,5630,11549,4586
2020-07-10 15:00,12349,5633,11579,4588
2020-07-10 16:00,12385,5634,11598,4589
2020-07-10 17:00,12385,5634,11598,4589
2020-07-10 18:00,12385,5634,11598,4589
2020-07-10 19:00,12385,5634,11598,4589
2020-07-10 20:00,12385,5634,11598,4589
2020-07-10 21:00,12385,5634,11598,4589
2020-07-10 22:00,12385,5634,11598,4589
2020-07-10 23:00,12385,5634,11598,4589
2020-07-11 00:00,12385,5634,11598,4589
2020-07-11 01:00,12385,5634,11598,4589
2020-07-11 02:00,12385,5634,11598,4589
2020-07-11 03:00,12385,5634,11598,4589
2020-07-11 04:00,12385,5634,11598,4589
2020-07-11 05:00,12385,5634,11598,4589
2020-07-11 06:00,12385,5634,11598,4589
2020-07-11 07:00,12385,5634,11598,4589
2020-07-11 08:00,12385,5634,11598,4589
2020-07-11 09:00,12385,5634,11598,4589
2020-07-11 10:00,12385,5634,11598,4589
2020-07-11 12:00,12385,5634,11598,4589
2020-07-11 13:00,12385,5634,11598,4589
2020-07-11 14:00,12385,5634,11598,4589
2020-07-11 15:00,12385,5634,11598,4589
2020-07-11 16:00,12385,5634,11598,4589
2020-07-11 17:00,12385,5634,11598,4589
2020-07-11 18:00,12385,5634,11598,4589
2020-07-11 19:00,12385,5634,11598,4589
2020-07-11 20:00,12385,5634,11598,4589
2020-07-11 21:00,12385,5634,11598,4589
2020-07-11 22:00,12385,5634,11598,4589
2020-07-11 23:00,12385,5634,11598,4589
2020-07-12 00:00,12385,5634,11598,4589
2020-07-12 02:00,12385,5634,11598,4589
2020-07-12 03:00,12385,5634,11598,4589
2020-07-12 04:00,12385,5634,11598,4589
2020-07-12 05:00,12385,5634,11598,4589
2020-07-12 06:00,12385,5634,11598,4589
2020-07-12 07:00,12385,5634,11598,4589
2020-07-12 08:00,12385,5634,11598,4589
2020-07-12 09:00,12385,5634,11598,4589
2020-07-12 10:00,12385,5634,11598,4589
2020-07-12 11:00,12385,5634,11598,4589
2020-07-12 12:00,12385,5634,11598,4589
2020-07-12 13:00,12385,5634,11598,4589
2020-07-12 14:00,12385,5634,11598,4589
2020-07-12 15:00,12385,5634,11598,4589
2020-07-12 16:00,12385,5634,11598,4589
2020-07-12 17:00,12385,5634,11598,4589
2020-07-12 18:00,12385,5634,11598,4589
2020-07-12 19:00,12385,5634,11598,4589
2020-07-12 20:00,12385,5634,11598,4589
2020-07-12 21:00,12385,5634,11598,4589
2020-07-12 22:00,12385,5634,11598,4589
2020-07-12 23:00,12385,5634,11598,4589
2020-07-13 00:00,12385,5634,11598,4589
2020-07-13 01:00,12385,5634,11598,4589
2020-07-13 02:00,12385,5634,11598,4589
2020-07-13 03:00,12385,5634,11598,4589
2020-07-13 04:00,12385,5634,11598,4589
2020-07-13 05:00,12385,5634,11598,4589
2020-07-13 06:00,12385,5634,11598,4589
2020-07-13 08:00,12385,5634,11598,4589
2020-07-13 09:00,12385,5634,11598,4589
2020-07-13 10:00,12385,5634,11598,4589
2020-07-13 11:00,12385,5634,11598,4589
2020-07-13 12:00,12385,5634,11598,4589
2020-07-13 13:00,12385,5634,11598,4589
2020-07-13 14:00,12385,5634,11598,4589
2020-07-13 15:00,12385,5634,11598,4589
2020-07-13 16:00,12385,5634,11598,4589
2020-07-13 17:00,12385,5634,11598,4589
2020-07-13 18:00,12385,5634,11598,4589
2020-07-13 19:00,12385,5634,11598,4589
2020-07-13 20:00,12385,5634,11598,4589
2020-07-13 21:00,12385,5634,11598,4589
2020-07-13 22:00,12385,5634,11598,4589
2020-07-13 23:00,12385,5634,11598,4589
2020-07-14 00:00,12385,5634,11598,4589
2020-07-14 01:00,12385,5634,11598,4589
2020-07-14 02:00,12385,5634,11598,4589
2020-07-14 03:00,12385,5634,11598,4589
2020-07-14 04:00,12385,5634,11598,4589
2020-07-14 05:00,12385,5634,11598,4589
2020-07-14 06:00,12385,5634,11598,4589
2020-07-14 07:00,12385,5634,11598,4589
2020-07-14 08:00,12385,5634,11598,4589
2020-07-14 09:00,12385,5634,11598,4589
2020-07-14 10:00,12385,5634,11598,4589
2020-07-14 11:00,12385,5634,11598,4589
2020-07-14 12:00,12385,5634,11598,4589
2020-07-14 13:00,12385,5634,11598,4589
2020-07-14 14:00,12385,5634,11598,4589
2020-07-14 15:00,12385,5634,11598,4589
2020-07-14 16:00,12385,5634,11598,4589
2020-07-14 17:00,12385,5634,11598,4589
2020-07-14 18:00,12385,5634,11598,4589
2020-07-14 19:00,12385,5634,11598,4589
2020-07-14 20:00,12385,5634,11598,4589
2020-07-14 21:00,12385,5634,11598,4589
2020-07-14 22:00,12385,5634,11598,4589
2020-07-14 23:00,12385,5634,11598,4589
2020-07-15 00:00,12385,5634,11598,4589
2020-07-15 01:00,12385,5634,11598,4589
2020-07-15 02:00,12385,5634,11598,4589
2020-07-15 03:00,12385,5634,11598,4589
2020-07-15 04:00,12385,5634,11598,4589
2020-07-15 05:00,12385,5634,11598,4589
2020-07-15 06:00,12385,5634,11598,4589
2020-07-15 07:00,12385,5634,11598,4589
2020-07-15 08:00,12385,5634,11598,4589
2020-07-15 09:00,12385,5634,11598,4589
2020-07-15 10:00,12385,5634,11598,4589
2020-07-15 11:00,12385,5634,11598,4589
2020-07-15 12:00,12385,5634,11598,4589
2020-07-15 13:00,12385,5634,11598,4589
2020-07-15 14:00,12385,5634,11598,4589
2020-07-15 15:00,12385,5634,11598,4589
2020-07-15 16:00,12385,5634,11598,4589
2020-07-15 17:00,12385,5634,11598,4589
2020-07-15 18:00,12385,5634,11598,4589
2020-07-15 19:00,12385,5634,11598,4589
2020-07-15 20:00,12385,5634,11598,4589
2020-07-15 21:00,12385,5634,11598,4589
2020-07-15 22:00,12385,5634,11598,4589
2020-07-15 23:00,12385,5634,11598,4589
2020-07-16 00:00,12385,5634,11598,4589
2020-07-16 01:00,12385,5634,11598,4589
2020-07-16 02:00,12385,5634,11598,4589
2020-07-16 03:00,12385,5634,11598,4589
2020-07-16 04:00,12385,5634,11598,4589
2020-07-16 05:00,12385,5634,11598,4589
2020-07-16 06:00,12385,5634,11598,4589
2020-07-16 07:00,12385,5634,11598,4589
2020-07-16 08:00,12385,5634,11598,4589
2020-07-16 09:00,12385,5634,11598,4589
2020-07-16 10:00,12385,5634,11598,4589
2020-07-16 11:00,12385,5634,11598,4589
2020-07-16 12:00,12385,5634,11598,4589
2020-07-16 13:00,12385,5634,11598,4589
2020-07-16 14:00,12385,5634,11598,4589
2020-07-16 15:00,12385,5634,11598,4589
2020-07-16 16:00,12385,5634,11598,4589
2020-07-16 17:00,12385,5634,11598,4589
2020-07-16 18:00,12385,5634,11598,4589
2020-07-16 19:00,12385,5634,11598,4589
2020-07-16 20:00,12385,5634,11598,4589
2020-07-16 21:00,12385,5634,11598,4589
2020-07-16 22:00,12385,5634,11598,4589
2020-07-16 23:00,12385,5634,11598,4589
2020-07-17 00:00,12385,5634,11598,4589
2020-07-17 01:00,12385,5634,11598,4589
2020-07-17 02:00,12385,5634,11598,4589
2020-07-17 03:00,12385,5634,11598,4589
2020-07-17 04:00,12385,5634,11598,4589
2020-07-17 05:00,12385,5634,11598,4589
2020-07-17 06:00,12385,5634,11598,4589
2020-07-17 07:00,12385,5634,11598,4589
2020-07-17 08:00,12385,5634,11598,4589
2020-07-17 09:00,12385,5634,11598,4589
2020-07-17 10:00,12385,5634,11598,4589
2020-07-17 11:00,12385,5634,11598,4589
2020-07-17 12:00,12445,5638,11630,4592
2020-07-17 13:00,12462,5640,11658,4599
2020-07-17 14:00,12485,5650,11673,4608
2020-07-17 15:00,12506,5651,11691,4609
2020-07-17 16:00,12565,5654,11715,4612
2020-07-17 17:00,12651,5658,11754,4613
2020-07-17 18:00,12757,5672,11787,4625
2020-07-17 19:00,12847,5683,11844,4640
2020-07-17 20:00,12906,5698,11884,4652
2020-07-17 21:00,12951,5708,11914,4662
2020-07-17 22:00,12964,5714,11941,4667
2020-07-17 23:00,12968,5717,11956,4670
2020-07-18 00:00,12972,5717,11957,4671
2020-07-18 01:00,12974,5717,11957,4671
2020-07-18 02:00,12974,5717,11957,4671
2020-07-18 03:00,12975,5717,11957,4671
2020-07-18 04:00,12976,5717,11957,4671
2020-07-18 05:00,12976,5717,11957,4671
2020-07-18 06:00,12977,5718,11957,4671
2020-07-18 07:00,12977,5719,11958,4671
2020-07-18 08:00,12979,5719,11961,4672
2020-07-18 09:00,12984,5719,11962,4672
2020-07-18 10:00,12984,5722,11967,4678
2020-07-18 11:00,12984,5728,11974,4691
2020-07-18 12:00,12988,5744,11978,4704
2020-07-18 13:00,12995,5777,11981,4724
2020-07-18 14:00,12999,5784,11984,4736
2020-07-18 15:00,13004,5791,11988,4750
2020-07-18 16:00,13012,5811,11988,4758
2020-07-18 17:00,13024,5816,11993,4764
2020-07-18 18:00,13035,5820,11999,4773
2020-07-18 19:00,13042,5827,12005,4781
2020-07-18 20:00,13052,5836,12021,4795
2020-07-18 21:00,13064,5840,12031,4800
2020-07-18 22:00,13071,5847,12036,4804
2020-07-18 23:00,13072,5847,12038,4807
2020-07-19 00:00,13072,5847,12040,4807
2020-07-19 01:00,13072,5847,12040,4807
2020-07-19 02:00,13073,5848,12040,4808
2020-07-19 03:00,13073,5849,12040,4808
2020-07-19 04:00,13074,5849,12040,4808
2020-07-19 05:00,13074,5849,12040,4808
2020-07-19 06:00,13074,5849,12041,4808
2020-07-19 07:00,13074,5849,12043,4808
2020-07-19 08:00,13076,5853,12046,4808
2020-07-19 09:00,13077,5857,12055,4814
2020-07-19 10:00,13086,5861,12071,4820
2020-07-19 11:00,13120,5872,12119,4830
2020-07-19 12:00,13172,5892,12166,4836
2020-07-19 13:00,13265,5910,12230,4848
2020-07-19 14:00,13333,5916,12281,4857
2020-07-19 15:00,13413,5923,12349,4859
2020-07-19 16:00,13467,5940,12415,4869
2020-07-19 17:00,13561,5949,12496,4873
2020-07-19 18:00,13657,5968,12580,4888
2020-07-19 19:00,13657,5968,12580,4888
2020-07-19 20:00,13657,5968,12580,4888
2020-07-19 21:00,13657,5968,12580,4888
2020-07-19 22:00,13657,5968,12580,4888
2020-07-19 23:00,13657,5968,12580,4888
2020-07-20 00:00,13657,5968,12580,4888
2020-07-20 01:00,13657,5968,12580,4888
2020-07-20 02:00,13657,5968,12580,4888
2020-07-20 03:00,13657,5968,12580,4888
