time,cyklisté,chodci
Ikea,,Ikea,Olympia
2020-10-25 23:00,109246,56935,109015,53398
2020-10-26 00:00,109246,56935,109016,53399
2020-10-26 01:00,109246,56935,109016,53399
2020-10-26 02:00,109246,56935,109016,53399
2020-10-26 03:00,109246,56935,109017,53400
2020-10-26 04:00,109246,56935,109017,53400
2020-10-26 05:00,109246,56936,109018,53400
2020-10-26 06:00,109249,56936,109019,53400
2020-10-26 07:00,109252,56938,109027,53400
2020-10-26 08:00,109261,56938,109038,53401
2020-10-26 09:00,109269,56940,109052,53404
2020-10-26 10:00,109281,56943,109060,53408
2020-10-26 11:00,109288,56946,109067,53414
2020-10-26 12:00,109295,56949,109084,53425
2020-10-26 13:00,109308,56952,109099,53428
2020-10-26 14:00,109319,56958,109118,53435
2020-10-26 15:00,109349,56969,109139,53441
2020-10-26 16:00,109378,56976,109168,53456
2020-10-26 17:00,109429,56986,109213,53479
2020-10-26 18:00,109501,56996,109264,53497
2020-10-26 19:00,109509,57014,109279,53511
2020-10-26 20:00,109515,57018,109288,53519
2020-10-26 21:00,109519,57020,109293,53519
2020-10-26 22:00,109519,57021,109295,53522
2020-10-26 23:00,109519,57022,109296,53522
2020-10-27 00:00,109519,57022,109296,53522
2020-10-27 01:00,109519,57022,109296,53522
2020-10-27 02:00,109520,57022,109296,53522
2020-10-27 03:00,109521,57022,109296,53522
2020-10-27 04:00,109521,57022,109296,53522
2020-10-27 05:00,109521,57023,109297,53522
2020-10-27 06:00,109521,57024,109297,53522
2020-10-27 07:00,109521,57026,109302,53522
2020-10-27 08:00,109524,57027,109304,53523
2020-10-27 09:00,109531,57028,109313,53523
2020-10-27 10:00,109540,57030,109319,53524
2020-10-27 11:00,109543,57030,109327,53527
2020-10-27 12:00,109557,57031,109337,53530
2020-10-27 13:00,109565,57031,109347,53532
2020-10-27 14:00,109569,57032,109357,53538
2020-10-27 15:00,109582,57037,109370,53544
2020-10-27 16:00,109614,57048,109415,53569
2020-10-27 17:00,109638,57059,109443,53588
2020-10-27 18:00,109678,57074,109475,53596
2020-10-27 19:00,109686,57088,109485,53613
2020-10-27 20:00,109691,57094,109489,53619
2020-10-27 21:00,109694,57100,109492,53625
2020-10-27 22:00,109697,57101,109493,53630
2020-10-27 23:00,109700,57102,109497,53632
2020-10-28 00:00,109700,57103,109498,53632
2020-10-28 01:00,109701,57103,109498,53632
2020-10-28 02:00,109702,57103,109498,53633
2020-10-28 03:00,109702,57103,109498,53633
2020-10-28 04:00,109702,57103,109498,53633
2020-10-28 05:00,109702,57103,109498,53633
2020-10-28 06:00,109703,57103,109500,53633
2020-10-28 07:00,109704,57103,109503,53633
2020-10-28 08:00,109706,57105,109506,53635
2020-10-28 09:00,109709,57111,109511,53639
2020-10-28 10:00,109713,57116,109527,53644
2020-10-28 11:00,109725,57136,109550,53662
2020-10-28 12:00,109745,57151,109630,53688
2020-10-28 13:00,109782,57173,109773,53724
2020-10-28 14:00,109837,57199,109908,53767
2020-10-28 15:00,109944,57232,110058,53796
2020-10-28 16:00,110127,57253,110218,53833
2020-10-28 17:00,110331,57317,110340,53901
2020-10-28 18:00,110474,57375,110407,53920
