time,cyklisté,chodci
Lidická A,,do centra,z centra
2020-08-14 09:00,4855,12634,44107,10700
2020-08-14 10:00,4855,12634,44151,10700
2020-08-14 11:00,4855,12634,44187,10700
2020-08-14 12:00,4855,12634,44212,10700
2020-08-14 13:00,4855,12634,44239,10700
2020-08-14 14:00,4855,12634,44274,10700
2020-08-14 15:00,4855,12634,44310,10700
2020-08-14 16:00,4855,12634,44343,10700
2020-08-14 17:00,4855,12634,44377,10700
2020-08-14 18:00,4855,12634,44435,10700
2020-08-14 19:00,4855,12634,44447,10700
2020-08-14 20:00,4855,12634,44455,10700
2020-08-14 21:00,4855,12634,44458,10700
2020-08-14 22:00,4855,12634,44459,10700
2020-08-14 23:00,4855,12634,44460,10700
2020-08-15 00:00,4855,12634,44462,10700
2020-08-15 01:00,4855,12634,44463,10700
2020-08-15 02:00,4855,12634,44466,10700
2020-08-15 03:00,4855,12634,44468,10700
2020-08-15 04:00,4855,12634,44468,10700
2020-08-15 05:00,4855,12634,44469,10700
2020-08-15 06:00,4855,12634,44469,10700
2020-08-15 07:00,4855,12634,44471,10700
2020-08-15 08:00,4855,12634,44475,10700
2020-08-15 09:00,4855,12634,44477,10700
2020-08-15 10:00,4855,12634,44487,10700
2020-08-15 11:00,4855,12634,44503,10700
2020-08-15 12:00,4855,12634,44514,10700
2020-08-15 13:00,4855,12634,44534,10700
2020-08-15 14:00,4855,12634,44547,10700
2020-08-15 15:00,4855,12634,44562,10700
2020-08-15 16:00,4855,12634,44575,10700
2020-08-15 17:00,4855,12634,44589,10700
2020-08-15 18:00,4855,12634,44601,10700
2020-08-15 19:00,4855,12634,44622,10700
2020-08-15 20:00,4855,12634,44645,10700
2020-08-15 21:00,4855,12634,44656,10700
2020-08-15 22:00,4855,12634,44663,10700
2020-08-15 23:00,4855,12634,44666,10700
2020-08-16 00:00,4855,12634,44668,10700
2020-08-16 01:00,4855,12634,44673,10700
2020-08-16 02:00,4855,12634,44675,10700
2020-08-16 03:00,4855,12634,44678,10700
2020-08-16 04:00,4855,12634,44681,10700
2020-08-16 05:00,4855,12634,44682,10700
2020-08-16 06:00,4855,12634,44682,10700
2020-08-16 07:00,4855,12634,44684,10700
2020-08-16 08:00,4855,12634,44688,10700
2020-08-16 09:00,4855,12634,44696,10700
2020-08-16 10:00,4855,12634,44704,10700
2020-08-16 12:00,4855,12634,44736,10700
2020-08-16 13:00,4855,12634,44744,10700
2020-08-16 14:00,4855,12634,44764,10700
2020-08-16 15:00,4855,12634,44779,10700
2020-08-16 16:00,4855,12634,44797,10700
2020-08-16 17:00,4855,12634,44820,10700
2020-08-16 18:00,4855,12634,44839,10700
2020-08-16 19:00,4855,12634,44862,10700
2020-08-16 20:00,4855,12634,44891,10700
2020-08-16 21:00,4855,12634,44919,10700
2020-08-16 22:00,4855,12634,44928,10700
2020-08-16 23:00,4855,12634,44941,10700
2020-08-17 00:00,4855,12634,44949,10700
2020-08-17 01:00,4855,12634,44951,10700
2020-08-17 02:00,4855,12634,44954,10700
2020-08-17 03:00,4855,12634,44955,10700
2020-08-17 04:00,4855,12634,44958,10700
2020-08-17 05:00,4855,12634,44960,10700
2020-08-17 06:00,4855,12634,44965,10700
2020-08-17 07:00,4855,12634,44983,10700
2020-08-17 08:00,4855,12634,45011,10700
2020-08-17 09:00,4855,12634,45053,10700
2020-08-17 10:00,4855,12634,45105,10700
2020-08-17 11:00,4855,12634,45143,10700
2020-08-17 12:00,4855,12634,45163,10700
2020-08-17 13:00,4855,12634,45186,10700
2020-08-17 14:00,4855,12634,45210,10700
2020-08-17 15:00,4855,12634,45247,10700
2020-08-17 16:00,4855,12634,45279,10700
2020-08-17 17:00,4855,12634,45315,10700
2020-08-17 18:00,4855,12634,45371,10700
2020-08-17 19:00,4855,12634,45437,10700
2020-08-17 20:00,4855,12634,45476,10700
2020-08-17 21:00,4855,12634,45508,10700
2020-08-17 22:00,4855,12634,45516,10700
2020-08-17 23:00,4855,12634,45526,10700
2020-08-18 00:00,4855,12634,45538,10700
2020-08-18 01:00,4855,12634,45542,10700
2020-08-18 02:00,4855,12634,45545,10700
2020-08-18 03:00,4855,12634,45546,10700
2020-08-18 04:00,4855,12634,45550,10700
2020-08-18 05:00,4855,12634,45551,10700
2020-08-18 06:00,4855,12634,45557,10700
2020-08-18 07:00,4855,12634,45572,10700
2020-08-18 08:00,4855,12634,45600,10700
2020-08-18 09:00,4855,12634,45616,10700
2020-08-18 10:00,4855,12634,45633,10700
2020-08-18 11:00,4855,12634,45644,10700
2020-08-18 12:00,4855,12634,45666,10700
2020-08-18 13:00,4855,12634,45678,10700
2020-08-18 14:00,4855,12634,45685,10700
2020-08-18 15:00,4855,12634,45702,10700
2020-08-18 16:00,4855,12634,45719,10700
2020-08-18 17:00,4855,12634,45742,10700
2020-08-18 18:00,4855,12634,45771,10700
2020-08-18 19:00,4855,12634,45806,10700
2020-08-18 20:00,4855,12634,45826,10700
2020-08-18 21:00,4855,12634,45826,10700
2020-08-18 22:00,4855,12634,45851,10700
2020-08-18 23:00,4855,12634,45859,10700
2020-08-19 00:00,4855,12634,45869,10700
2020-08-19 01:00,4855,12634,45876,10700
2020-08-19 02:00,4855,12634,45877,10700
2020-08-19 03:00,4855,12634,45878,10700
2020-08-19 04:00,4855,12634,45878,10700
2020-08-19 05:00,4855,12634,45879,10700
2020-08-19 06:00,4855,12634,45884,10700
2020-08-19 07:00,4855,12634,45901,10700
2020-08-19 08:00,4855,12634,45931,10700
2020-08-19 09:00,4855,12634,45981,10700
2020-08-19 10:00,4855,12634,46034,10700
2020-08-19 11:00,4855,12634,46077,10700
2020-08-19 12:00,4855,12634,46104,10700
2020-08-19 13:00,4855,12634,46135,10700
2020-08-19 14:00,4855,12634,46171,10700
2020-08-19 15:00,4855,12634,46213,10700
2020-08-19 16:00,4855,12634,46250,10700
2020-08-19 17:00,4855,12634,46300,10700
2020-08-19 18:00,4855,12634,46347,10700
2020-08-19 19:00,4855,12634,46399,10700
2020-08-19 20:00,4855,12634,46447,10700
2020-08-19 21:00,4855,12634,46447,10700
2020-08-19 22:00,4855,12634,46502,10700
2020-08-19 23:00,4855,12634,46512,10700
2020-08-20 00:00,4855,12634,46524,10700
2020-08-20 01:00,4855,12634,46533,10700
2020-08-20 02:00,4855,12634,46538,10700
2020-08-20 03:00,4855,12634,46538,10700
2020-08-20 04:00,4855,12634,46538,10700
2020-08-20 05:00,4855,12634,46538,10700
2020-08-20 06:00,4855,12634,46544,10700
2020-08-20 07:00,4855,12634,46565,10700
2020-08-20 08:00,4855,12634,46565,10700
2020-08-20 09:00,4855,12634,46565,10700
2020-08-20 10:00,4855,12634,46565,10700
2020-08-20 11:00,4855,12634,46565,10700
2020-08-20 12:00,4855,12634,46565,10700
2020-08-20 13:00,4855,12634,46565,10700
2020-08-20 14:00,4855,12634,46565,10700
2020-08-20 15:00,4855,12634,46565,10700
2020-08-20 16:00,4855,12634,46565,10700
2020-08-20 17:00,4855,12634,46601,10700
2020-08-20 18:00,4855,12634,46652,10700
2020-08-20 19:00,4855,12634,46696,10700
2020-08-20 20:00,4855,12634,46742,10700
2020-08-20 21:00,4855,12634,46742,10700
2020-08-20 22:00,4855,12634,46766,10700
2020-08-20 23:00,4855,12634,46776,10700
2020-08-21 00:00,4855,12634,46788,10700
2020-08-21 01:00,4855,12634,46794,10700
2020-08-21 02:00,4855,12634,46799,10700
2020-08-21 03:00,4855,12634,46803,10700
2020-08-21 04:00,4855,12634,46804,10700
2020-08-21 05:00,4855,12634,46806,10700
2020-08-21 06:00,4855,12634,46811,10700
2020-08-21 07:00,4855,12634,46839,10700
2020-08-21 08:00,4855,12634,46871,10700
2020-08-21 09:00,4855,12634,46903,10700
2020-08-21 11:00,4855,12634,46991,10700
2020-08-21 12:00,4855,12634,47019,10700
2020-08-21 13:00,4855,12634,47040,10700
2020-08-21 14:00,4855,12634,47057,10700
2020-08-21 15:00,4855,12634,47092,10700
2020-08-21 16:00,4855,12634,47125,10700
2020-08-21 17:00,4855,12634,47166,10700
2020-08-21 18:00,4855,12634,47205,10700
2020-08-21 19:00,4855,12634,47238,10700
2020-08-21 20:00,4855,12634,47281,10700
2020-08-21 21:00,4855,12634,47281,10700
2020-08-21 22:00,4855,12634,47321,10700
2020-08-21 23:00,4855,12634,47330,10700
2020-08-22 00:00,4855,12634,47340,10700
2020-08-22 01:00,4855,12634,47345,10700
2020-08-22 02:00,4855,12634,47352,10700
2020-08-22 03:00,4855,12634,47364,10700
2020-08-22 04:00,4855,12634,47366,10700
2020-08-22 05:00,4855,12634,47369,10700
2020-08-22 06:00,4855,12634,47371,10700
2020-08-22 07:00,4855,12634,47379,10700
2020-08-22 08:00,4855,12634,47386,10700
2020-08-22 09:00,4855,12634,47405,10700
2020-08-22 10:00,4855,12634,47424,10700
2020-08-22 11:00,4855,12634,47453,10700
2020-08-22 12:00,4855,12634,47469,10700
2020-08-22 13:00,4855,12634,47483,10700
2020-08-22 14:00,4855,12634,47504,10700
2020-08-22 15:00,4855,12634,47527,10700
2020-08-22 16:00,4855,12634,47545,10700
2020-08-22 17:00,4855,12634,47561,10700
2020-08-22 18:00,4855,12634,47578,10700
2020-08-22 19:00,4855,12634,47598,10700
2020-08-22 20:00,4855,12634,47612,10700
2020-08-22 21:00,4855,12634,47618,10700
2020-08-22 22:00,4855,12634,47620,10700
2020-08-22 23:00,4855,12634,47621,10700
2020-08-23 00:00,4855,12634,47624,10700
2020-08-23 01:00,4855,12634,47626,10700
2020-08-23 02:00,4855,12634,47629,10700
2020-08-23 03:00,4855,12634,47629,10700
2020-08-23 04:00,4855,12634,47629,10700
2020-08-23 05:00,4855,12634,47630,10700
2020-08-23 06:00,4855,12634,47631,10700
2020-08-23 07:00,4855,12634,47634,10700
2020-08-23 08:00,4855,12634,47640,10700
2020-08-23 09:00,4855,12634,47645,10700
2020-08-23 10:00,4855,12634,47656,10700
2020-08-23 11:00,4855,12634,47675,10700
2020-08-23 12:00,4855,12634,47704,10700
2020-08-23 13:00,4855,12634,47732,10700
2020-08-23 14:00,4855,12634,47749,10700
2020-08-23 15:00,4855,12634,47764,10700
2020-08-23 16:00,4855,12634,47783,10700
2020-08-23 17:00,4855,12634,47811,10700
2020-08-23 18:00,4855,12634,47830,10700
2020-08-23 19:00,4855,12634,47857,10700
2020-08-23 20:00,4855,12634,47880,10700
2020-08-23 21:00,4855,12634,47880,10700
2020-08-23 22:00,4855,12634,47909,10700
2020-08-23 23:00,4855,12634,47916,10700
2020-08-24 00:00,4855,12634,47921,10700
2020-08-24 01:00,4855,12634,47936,10700
2020-08-24 02:00,4855,12634,47938,10700
2020-08-24 03:00,4855,12634,47938,10700
2020-08-24 04:00,4855,12634,47938,10700
2020-08-24 06:00,4855,12634,47947,10700
2020-08-24 07:00,4855,12634,47968,10700
2020-08-24 08:00,4855,12634,47996,10700
2020-08-24 09:00,4855,12634,48058,10700
2020-08-24 10:00,4855,12634,48120,10700
2020-08-24 11:00,4855,12634,48169,10700
2020-08-24 12:00,4855,12634,48196,10700
2020-08-24 13:00,4855,12634,48219,10700
2020-08-24 14:00,4855,12634,48256,10700
2020-08-24 15:00,4855,12634,48293,10700
2020-08-24 16:00,4855,12634,48340,10700
2020-08-24 17:00,4855,12634,48388,10700
2020-08-24 18:00,4855,12634,48446,10700
2020-08-24 19:00,4855,12634,48520,10700
2020-08-24 20:00,4855,12634,48564,10700
2020-08-24 21:00,4855,12634,48564,10700
2020-08-24 22:00,4855,12634,48591,10700
2020-08-24 23:00,4855,12634,48608,10700
2020-08-25 00:00,4855,12634,48615,10700
2020-08-25 01:00,4855,12634,48619,10700
2020-08-25 02:00,4855,12634,48621,10700
2020-08-25 03:00,4855,12634,48622,10700
2020-08-25 04:00,4855,12634,48623,10700
2020-08-25 05:00,4855,12634,48624,10700
2020-08-25 06:00,4855,12634,48627,10700
2020-08-25 08:00,4855,12634,48692,10700
2020-08-25 09:00,4855,12634,48740,10700
2020-08-25 10:00,4855,12634,48821,10700
2020-08-25 11:00,4855,12634,48865,10700
2020-08-25 12:00,4855,12634,48885,10700
2020-08-25 13:00,4855,12634,48906,10700
2020-08-25 14:00,4855,12634,48929,10700
2020-08-25 15:00,4855,12634,48974,10700
2020-08-25 16:00,4855,12634,49018,10700
2020-08-25 17:00,4855,12634,49069,10700
2020-08-25 18:00,4855,12634,49128,10700
2020-08-25 19:00,4855,12634,49181,10700
2020-08-25 20:00,4855,12634,49236,10700
2020-08-25 21:00,4855,12634,49236,10700
2020-08-25 22:00,4855,12634,49261,10700
2020-08-25 23:00,4855,12634,49277,10700
2020-08-26 00:00,4855,12634,49283,10700
2020-08-26 01:00,4855,12634,49292,10700
2020-08-26 02:00,4855,12634,49296,10700
2020-08-26 03:00,4855,12634,49298,10700
2020-08-26 04:00,4855,12634,49299,10700
2020-08-26 05:00,4855,12634,49301,10700
2020-08-26 06:00,4855,12634,49304,10700
2020-08-26 07:00,4855,12634,49328,10700
2020-08-26 08:00,4855,12634,49357,10700
2020-08-26 09:00,4855,12634,49423,10700
2020-08-26 10:00,4855,12634,49472,10700
2020-08-26 11:00,4855,12634,49514,10700
2020-08-26 12:00,4855,12634,49536,10700
2020-08-26 13:00,4855,12634,49574,10700
2020-08-26 14:00,4855,12634,49603,10700
2020-08-26 15:00,4855,12634,49631,10700
2020-08-26 16:00,4855,12634,49661,10700
2020-08-26 17:00,4855,12634,49723,10700
2020-08-26 18:00,4855,12634,49772,10700
2020-08-26 19:00,4855,12634,49832,10700
2020-08-26 20:00,4855,12634,49832,10700
2020-08-26 21:00,4855,12634,49832,10700
2020-08-26 22:00,4855,12634,49900,10700
2020-08-26 23:00,4855,12634,49921,10700
2020-08-27 00:00,4855,12634,49931,10700
2020-08-27 01:00,4855,12634,49939,10700
2020-08-27 02:00,4855,12634,49942,10700
2020-08-27 03:00,4855,12634,49944,10700
2020-08-27 04:00,4855,12634,49944,10700
2020-08-27 05:00,4855,12634,49944,10700
2020-08-27 06:00,4855,12634,49950,10700
2020-08-27 07:00,4855,12634,49969,10700
2020-08-27 08:00,4855,12634,50004,10700
2020-08-27 09:00,4855,12634,50061,10700
2020-08-27 10:00,4855,12634,50103,10700
2020-08-27 11:00,4855,12634,50145,10700
2020-08-27 12:00,4855,12634,50168,10700
2020-08-27 13:00,4855,12634,50202,10700
2020-08-27 14:00,4855,12634,50234,10700
2020-08-27 15:00,4855,12634,50268,10700
2020-08-27 16:00,4855,12634,50305,10700
2020-08-27 17:00,4855,12634,50335,10700
2020-08-27 18:00,4855,12634,50380,10700
2020-08-27 19:00,4855,12634,50441,10700
2020-08-27 20:00,4855,12634,50493,10700
2020-08-27 21:00,4855,12634,50493,10700
2020-08-27 22:00,4855,12634,50532,10700
2020-08-27 23:00,4855,12634,50542,10700
2020-08-28 00:00,4855,12634,50546,10700
2020-08-28 01:00,4855,12634,50552,10700
2020-08-28 02:00,4855,12634,50557,10700
2020-08-28 03:00,4855,12634,50559,10700
2020-08-28 04:00,4855,12634,50559,10700
2020-08-28 05:00,4855,12634,50563,10700
2020-08-28 06:00,4855,12634,50568,10700
2020-08-28 07:00,4855,12634,50584,10700
2020-08-28 08:00,4855,12634,50608,10700
2020-08-28 09:00,4855,12634,50643,10700
2020-08-28 10:00,4855,12634,50683,10700
2020-08-28 11:00,4855,12634,50717,10700
2020-08-28 12:00,4855,12634,50736,10700
2020-08-28 13:00,4855,12634,50762,10700
2020-08-28 14:00,4855,12634,50798,10700
2020-08-28 15:00,4855,12634,50838,10700
2020-08-28 16:00,4855,12634,50874,10700
2020-08-28 17:00,4855,12634,50924,10700
2020-08-28 18:00,4855,12634,50975,10700
2020-08-28 19:00,4855,12634,51019,10700
2020-08-28 20:00,4855,12634,51019,10700
2020-08-28 21:00,4855,12634,51035,10700
2020-08-28 22:00,4855,12634,51056,10700
2020-08-28 23:00,4855,12634,51068,10700
2020-08-29 00:00,4855,12634,51071,10700
2020-08-29 01:00,4855,12634,51078,10700
2020-08-29 02:00,4855,12634,51080,10700
2020-08-29 03:00,4855,12634,51082,10700
2020-08-29 04:00,4855,12634,51083,10700
2020-08-29 05:00,4855,12634,51084,10700
2020-08-29 06:00,4855,12634,51085,10700
2020-08-29 07:00,4855,12634,51088,10700
2020-08-29 08:00,4855,12634,51091,10700
2020-08-29 09:00,4855,12634,51094,10700
2020-08-29 10:00,4855,12634,51104,10700
2020-08-29 11:00,4855,12634,51115,10700
2020-08-29 12:00,4855,12634,51127,10700
2020-08-29 13:00,4855,12634,51148,10700
2020-08-29 14:00,4855,12634,51169,10700
2020-08-29 15:00,4855,12634,51184,10700
2020-08-29 16:00,4855,12634,51205,10700
2020-08-29 17:00,4855,12634,51225,10700
2020-08-29 18:00,4855,12634,51238,10700
2020-08-29 19:00,4855,12634,51257,10700
2020-08-29 20:00,4855,12634,51271,10700
2020-08-29 21:00,4855,12634,51275,10700
2020-08-29 22:00,4855,12634,51293,10700
2020-08-29 23:00,4855,12634,51297,10700
2020-08-30 00:00,4855,12634,51300,10700
2020-08-30 01:00,4855,12634,51301,10700
2020-08-30 02:00,4855,12634,51301,10700
2020-08-30 03:00,4855,12634,51301,10700
2020-08-30 04:00,4855,12634,51301,10700
2020-08-30 05:00,4855,12634,51302,10700
2020-08-30 06:00,4855,12634,51302,10700
2020-08-30 07:00,4855,12634,51303,10700
2020-08-30 08:00,4855,12634,51304,10700
2020-08-30 09:00,4855,12634,51312,10700
2020-08-30 10:00,4855,12634,51317,10700
2020-08-30 11:00,4855,12634,51343,10700
2020-08-30 12:00,4855,12634,51360,10700
2020-08-30 13:00,4855,12634,51371,10700
2020-08-30 14:00,4855,12634,51390,10700
2020-08-30 15:00,4855,12634,51402,10700
2020-08-30 16:00,4855,12634,51422,10700
2020-08-30 17:00,4855,12634,51441,10700
2020-08-30 18:00,4855,12634,51460,10700
2020-08-30 19:00,4855,12634,51473,10700
2020-08-30 20:00,4855,12634,51473,10700
2020-08-30 21:00,4855,12634,51480,10700
2020-08-30 22:00,4855,12634,51490,10700
2020-08-30 23:00,4855,12634,51497,10700
2020-08-31 00:00,4855,12634,51501,10700
2020-08-31 01:00,4855,12634,51504,10700
2020-08-31 02:00,4855,12634,51504,10700
2020-08-31 03:00,4855,12634,51504,10700
2020-08-31 04:00,4855,12634,51505,10700
2020-08-31 05:00,4855,12634,51505,10700
2020-08-31 06:00,4855,12634,51506,10700
2020-08-31 07:00,4855,12634,51527,10700
2020-08-31 08:00,4855,12634,51561,10700
2020-08-31 09:00,4855,12634,51612,10700
2020-08-31 10:00,4855,12634,51662,10700
2020-08-31 11:00,4855,12634,51695,10700
2020-08-31 12:00,4855,12634,51718,10700
2020-08-31 13:00,4855,12634,51746,10700
2020-08-31 14:00,4855,12634,51773,10700
2020-08-31 15:00,4855,12634,51812,10700
2020-08-31 16:00,4855,12634,51854,10700
2020-08-31 17:00,4855,12634,51892,10700
2020-08-31 18:00,4855,12634,51937,10700
2020-08-31 19:00,4855,12634,51978,10700
2020-08-31 20:00,4855,12634,51978,10700
2020-08-31 21:00,4855,12634,51998,10700
2020-08-31 22:00,4855,12634,52013,10700
2020-08-31 23:00,4855,12634,52025,10700
2020-09-01 00:00,4855,12634,52030,10700
2020-09-01 01:00,4855,12634,52033,10700
2020-09-01 02:00,4855,12634,52035,10700
2020-09-01 03:00,4855,12634,52037,10700
2020-09-01 04:00,4855,12634,52037,10700
2020-09-01 05:00,4855,12634,52037,10700
2020-09-01 06:00,4855,12634,52039,10700
2020-09-01 07:00,4855,12634,52045,10700
2020-09-01 08:00,4855,12634,52062,10700
2020-09-01 09:00,4855,12634,52085,10700
2020-09-01 10:00,4855,12634,52105,10700
2020-09-01 11:00,4855,12634,52120,10700
2020-09-01 12:00,4855,12634,52129,10700
2020-09-01 13:00,4855,12634,52134,10700
2020-09-01 14:00,4855,12634,52138,10700
2020-09-01 15:00,4855,12634,52152,10700
2020-09-01 16:00,4855,12634,52168,10700
2020-09-01 17:00,4855,12634,52183,10700
2020-09-01 18:00,4855,12634,52204,10700
2020-09-01 19:00,4855,12634,52215,10700
2020-09-01 20:00,4855,12634,52233,10700
2020-09-01 21:00,4855,12634,52245,10700
2020-09-01 22:00,4855,12634,52249,10700
2020-09-01 23:00,4855,12634,52252,10700
2020-09-02 00:00,4855,12634,52257,10700
2020-09-02 01:00,4855,12634,52259,10700
2020-09-02 02:00,4855,12634,52260,10700
2020-09-02 03:00,4855,12634,52260,10700
2020-09-02 04:00,4855,12634,52260,10700
2020-09-02 05:00,4855,12634,52260,10700
2020-09-02 06:00,4855,12634,52263,10700
2020-09-02 07:00,4855,12634,52278,10700
2020-09-02 08:00,4855,12634,52308,10700
2020-09-02 09:00,4855,12634,52348,10700
2020-09-02 10:00,4855,12634,52397,10700
2020-09-02 11:00,4855,12634,52428,10700
2020-09-02 12:00,4855,12634,52448,10700
2020-09-02 13:00,4855,12634,52465,10700
2020-09-02 14:00,4855,12634,52501,10700
2020-09-02 15:00,4855,12634,52538,10700
2020-09-02 16:00,4855,12634,52580,10700
2020-09-02 17:00,4855,12634,52628,10700
2020-09-02 18:00,4855,12634,52665,10700
2020-09-02 19:00,4855,12634,52723,10700
2020-09-02 20:00,4855,12634,52723,10700
2020-09-02 21:00,4855,12634,52752,10700
2020-09-02 22:00,4855,12634,52802,10700
2020-09-02 23:00,4855,12634,52820,10700
2020-09-03 00:00,4855,12634,52827,10700
2020-09-03 01:00,4855,12634,52827,10700
2020-09-03 02:00,4855,12634,52828,10700
2020-09-03 03:00,4855,12634,52829,10700
2020-09-03 04:00,4855,12634,52830,10700
2020-09-03 05:00,4855,12634,52831,10700
2020-09-03 06:00,4855,12634,52833,10700
2020-09-03 07:00,4855,12634,52850,10700
2020-09-03 08:00,4855,12634,52882,10700
2020-09-03 09:00,4855,12634,52942,10700
2020-09-03 10:00,4855,12634,53007,10700
2020-09-03 11:00,4855,12634,53047,10700
2020-09-03 12:00,4855,12634,53063,10700
2020-09-03 13:00,4855,12634,53096,10700
2020-09-03 14:00,4855,12634,53120,10700
2020-09-03 15:00,4855,12634,53157,10700
2020-09-03 16:00,4855,12634,53186,10700
2020-09-03 17:00,4855,12634,53230,10700
2020-09-03 18:00,4855,12634,53281,10700
2020-09-03 19:00,4855,12634,53281,10700
2020-09-03 20:00,4855,12634,53281,10700
2020-09-03 21:00,4855,12634,53352,10700
2020-09-03 22:00,4855,12634,53365,10700
2020-09-03 23:00,4855,12634,53377,10700
2020-09-04 00:00,4855,12634,53387,10700
2020-09-04 01:00,4855,12634,53390,10700
2020-09-04 02:00,4855,12634,53394,10700
2020-09-04 03:00,4855,12634,53394,10700
2020-09-04 04:00,4855,12634,53395,10700
2020-09-04 05:00,4855,12634,53396,10700
2020-09-04 06:00,4855,12634,53399,10700
2020-09-04 07:00,4855,12634,53421,10700
2020-09-04 08:00,4855,12634,53454,10700
2020-09-04 09:00,4855,12634,53488,10700
2020-09-04 10:00,4855,12634,53527,10700
2020-09-04 11:00,4855,12634,53572,10700
2020-09-04 12:00,4855,12634,53600,10700
2020-09-04 13:00,4855,12634,53627,10700
2020-09-04 14:00,4855,12634,53654,10700
2020-09-04 15:00,4855,12634,53686,10700
2020-09-04 16:00,4855,12634,53733,10700
2020-09-04 17:00,4855,12634,53773,10700
2020-09-04 18:00,4855,12634,53815,10700
2020-09-04 19:00,4855,12634,53815,10700
2020-09-04 20:00,4855,12634,53815,10700
2020-09-04 21:00,4855,12634,53850,10700
2020-09-04 22:00,4855,12634,53869,10700
2020-09-04 23:00,4855,12634,53884,10700
2020-09-05 00:00,4855,12634,53889,10700
2020-09-05 01:00,4855,12634,53894,10700
2020-09-05 02:00,4855,12634,53896,10700
2020-09-05 03:00,4855,12634,53898,10700
2020-09-05 04:00,4855,12634,53899,10700
2020-09-05 05:00,4855,12634,53901,10700
2020-09-05 06:00,4855,12634,53901,10700
2020-09-05 07:00,4855,12634,53907,10700
2020-09-05 08:00,4855,12634,53912,10700
2020-09-05 09:00,4855,12634,53923,10700
2020-09-05 10:00,4855,12634,53943,10700
2020-09-05 11:00,4855,12634,53966,10700
2020-09-05 12:00,4855,12634,53994,10700
2020-09-05 13:00,4855,12634,54015,10700
2020-09-05 14:00,4855,12634,54063,10700
2020-09-05 15:00,4855,12634,54091,10700
2020-09-05 16:00,4855,12634,54115,10700
2020-09-05 17:00,4855,12634,54164,10700
2020-09-05 18:00,4855,12634,54179,10700
2020-09-05 19:00,4855,12634,54206,10700
2020-09-05 20:00,4855,12634,54206,10700
2020-09-05 21:00,4855,12634,54238,10700
2020-09-05 22:00,4855,12634,54260,10700
2020-09-05 23:00,4855,12634,54265,10700
2020-09-06 00:00,4855,12634,54274,10700
2020-09-06 01:00,4855,12634,54275,10700
2020-09-06 02:00,4855,12634,54275,10700
2020-09-06 03:00,4855,12634,54275,10700
2020-09-06 04:00,4855,12634,54277,10700
2020-09-06 05:00,4855,12634,54277,10700
2020-09-06 06:00,4855,12634,54277,10700
2020-09-06 07:00,4855,12634,54279,10700
2020-09-06 08:00,4855,12634,54280,10700
2020-09-06 09:00,4855,12634,54280,10700
2020-09-06 10:00,4855,12634,54285,10700
2020-09-06 11:00,4855,12634,54292,10700
2020-09-06 12:00,4855,12634,54300,10700
2020-09-06 13:00,4855,12634,54306,10700
2020-09-06 14:00,4855,12634,54315,10700
2020-09-06 15:00,4855,12634,54323,10700
2020-09-06 16:00,4855,12634,54335,10700
2020-09-06 17:00,4855,12634,54346,10700
2020-09-06 18:00,4855,12634,54363,10700
2020-09-06 19:00,4855,12634,54363,10700
2020-09-06 20:00,4855,12634,54363,10700
2020-09-06 21:00,4855,12634,54383,10700
2020-09-06 22:00,4855,12634,54385,10700
2020-09-06 23:00,4855,12634,54386,10700
2020-09-07 00:00,4855,12634,54387,10700
2020-09-07 01:00,4855,12634,54387,10700
2020-09-07 02:00,4855,12634,54387,10700
2020-09-07 03:00,4855,12634,54390,10700
2020-09-07 04:00,4855,12634,54391,10700
2020-09-07 05:00,4855,12634,54393,10700
2020-09-07 06:00,4855,12634,54393,10700
2020-09-07 07:00,4855,12634,54404,10700
2020-09-07 08:00,4855,12634,54423,10700
2020-09-07 09:00,4855,12634,54456,10700
2020-09-07 10:00,4855,12634,54503,10700
2020-09-07 11:00,4855,12634,54546,10700
2020-09-07 12:00,4855,12634,54575,10700
2020-09-07 13:00,4855,12634,54594,10700
2020-09-07 14:00,4855,12634,54617,10700
2020-09-07 15:00,4855,12634,54653,10700
2020-09-07 16:00,4855,12634,54688,10700
2020-09-07 17:00,4855,12634,54727,10700
2020-09-07 18:00,4855,12634,54781,10700
2020-09-07 19:00,4855,12634,54781,10700
2020-09-07 20:00,4855,12634,54781,10700
2020-09-07 21:00,4855,12634,54808,10700
2020-09-07 22:00,4855,12634,54818,10700
2020-09-07 23:00,4855,12634,54825,10700
2020-09-08 00:00,4855,12634,54833,10700
2020-09-08 01:00,4855,12634,54837,10700
2020-09-08 02:00,4855,12634,54840,10700
2020-09-08 03:00,4855,12634,54843,10700
2020-09-08 04:00,4855,12634,54843,10700
2020-09-08 05:00,4855,12634,54845,10700
2020-09-08 06:00,4855,12634,54848,10700
2020-09-08 07:00,4855,12634,54873,10700
2020-09-08 08:00,4855,12634,54906,10700
2020-09-08 09:00,4855,12634,54948,10700
2020-09-08 10:00,4855,12634,55017,10700
2020-09-08 11:00,4855,12634,55059,10700
2020-09-08 12:00,4855,12634,55079,10700
2020-09-08 13:00,4855,12634,55099,10700
2020-09-08 14:00,4855,12634,55135,10700
2020-09-08 15:00,4855,12634,55158,10700
2020-09-08 16:00,4855,12634,55194,10700
2020-09-08 17:00,4855,12634,55233,10700
2020-09-08 18:00,4855,12634,55290,10700
2020-09-08 19:00,4855,12634,55338,10700
